"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	39	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Intracerebral haemorrhage, unspecified"	"I61.9"	90	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	61	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Cerebral infarction, unspecified"	"I63.9"	43	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Stroke, not specified as haemorrhage or infarction"	"I64"	380	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Cerebrovascular disease, unspecified"	"I67.9"	23	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	83	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	66	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"May, 2004"	"2004/05"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	43	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"May, 2004"	"2004/05"	"Intracerebral haemorrhage, unspecified"	"I61.9"	108	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"May, 2004"	"2004/05"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	55	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"May, 2004"	"2004/05"	"Cerebral infarction, unspecified"	"I63.9"	36	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"May, 2004"	"2004/05"	"Stroke, not specified as haemorrhage or infarction"	"I64"	330	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"May, 2004"	"2004/05"	"Cerebrovascular disease, unspecified"	"I67.9"	17	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"May, 2004"	"2004/05"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	90	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"May, 2004"	"2004/05"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	56	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	27	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Intracerebral haemorrhage, unspecified"	"I61.9"	96	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	51	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Cerebral infarction, unspecified"	"I63.9"	40	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Stroke, not specified as haemorrhage or infarction"	"I64"	350	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Cerebrovascular disease, unspecified"	"I67.9"	17	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	82	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	52	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	46	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Intracerebral haemorrhage, unspecified"	"I61.9"	95	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	48	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Cerebral infarction, unspecified"	"I63.9"	44	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Stroke, not specified as haemorrhage or infarction"	"I64"	329	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Cerebrovascular disease, unspecified"	"I67.9"	24	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	83	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	50	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	42	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Intracerebral haemorrhage, unspecified"	"I61.9"	96	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	11	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	60	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Cerebral infarction, unspecified"	"I63.9"	35	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Stroke, not specified as haemorrhage or infarction"	"I64"	343	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Cerebrovascular disease, unspecified"	"I67.9"	17	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	70	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	63	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	35	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Intracerebral haemorrhage, unspecified"	"I61.9"	112	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	52	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Cerebral infarction, unspecified"	"I63.9"	46	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Stroke, not specified as haemorrhage or infarction"	"I64"	353	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Cerebrovascular disease, unspecified"	"I67.9"	12	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	85	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	54	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	39	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Intracerebral haemorrhage, unspecified"	"I61.9"	133	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	56	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Cerebral infarction, unspecified"	"I63.9"	37	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Stroke, not specified as haemorrhage or infarction"	"I64"	303	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Cerebrovascular disease, unspecified"	"I67.9"	19	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	77	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	58	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	41	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Intracerebral haemorrhage, unspecified"	"I61.9"	110	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	48	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Cerebral infarction, unspecified"	"I63.9"	32	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Stroke, not specified as haemorrhage or infarction"	"I64"	350	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Cerebrovascular disease, unspecified"	"I67.9"	14	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Sequelae of cerebral infarction"	"I69.3"	13	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	76	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	48	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Subarachnoid haemorrhage from intracranial artery, unspecified"	"I60.7"	10	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	46	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Intracerebral haemorrhage, unspecified"	"I61.9"	109	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	58	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Cerebral infarction, unspecified"	"I63.9"	37	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Stroke, not specified as haemorrhage or infarction"	"I64"	356	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Cerebrovascular disease, unspecified"	"I67.9"	17	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	91	Not Applicable	Not Applicable
	"California"	"06"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	60	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	41	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	115	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	88	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Cerebral infarction, unspecified"	"I63.9"	28	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	380	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Cerebrovascular disease, unspecified"	"I67.9"	10	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	91	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	54	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	34	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Intracerebral haemorrhage, unspecified"	"I61.9"	105	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	49	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Cerebral infarction, unspecified"	"I63.9"	17	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Stroke, not specified as haemorrhage or infarction"	"I64"	351	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	79	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	47	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	48	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Intracerebral haemorrhage, unspecified"	"I61.9"	115	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	79	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Cerebral infarction, unspecified"	"I63.9"	20	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Stroke, not specified as haemorrhage or infarction"	"I64"	343	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	98	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	52	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	34	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Intracerebral haemorrhage, unspecified"	"I61.9"	104	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	69	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Cerebral infarction, unspecified"	"I63.9"	23	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Stroke, not specified as haemorrhage or infarction"	"I64"	331	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	100	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	59	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"May, 2005"	"2005/05"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	41	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"May, 2005"	"2005/05"	"Intracerebral haemorrhage, unspecified"	"I61.9"	115	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"May, 2005"	"2005/05"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	52	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"May, 2005"	"2005/05"	"Cerebral infarction, unspecified"	"I63.9"	19	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"May, 2005"	"2005/05"	"Stroke, not specified as haemorrhage or infarction"	"I64"	321	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"May, 2005"	"2005/05"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	90	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"May, 2005"	"2005/05"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	54	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	46	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Intracerebral haemorrhage, unspecified"	"I61.9"	104	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	50	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Cerebral infarction, unspecified"	"I63.9"	16	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Stroke, not specified as haemorrhage or infarction"	"I64"	311	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	59	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	44	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	24	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Intracerebral haemorrhage, unspecified"	"I61.9"	105	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	40	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Cerebral infarction, unspecified"	"I63.9"	18	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Stroke, not specified as haemorrhage or infarction"	"I64"	291	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	77	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	48	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	40	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Intracerebral haemorrhage, unspecified"	"I61.9"	100	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	55	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Cerebral infarction, unspecified"	"I63.9"	17	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Stroke, not specified as haemorrhage or infarction"	"I64"	295	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	73	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	59	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	33	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Intracerebral haemorrhage, unspecified"	"I61.9"	107	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	48	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Cerebral infarction, unspecified"	"I63.9"	26	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Stroke, not specified as haemorrhage or infarction"	"I64"	295	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	83	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	44	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	46	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Intracerebral haemorrhage, unspecified"	"I61.9"	98	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	61	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Cerebral infarction, unspecified"	"I63.9"	20	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Stroke, not specified as haemorrhage or infarction"	"I64"	344	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Cerebrovascular disease, unspecified"	"I67.9"	11	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	79	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	60	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	35	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Intracerebral haemorrhage, unspecified"	"I61.9"	95	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	63	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Cerebral infarction, unspecified"	"I63.9"	17	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Stroke, not specified as haemorrhage or infarction"	"I64"	295	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Cerebrovascular disease, unspecified"	"I67.9"	13	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	75	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	50	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	38	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Intracerebral haemorrhage, unspecified"	"I61.9"	121	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	55	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Cerebral infarction, unspecified"	"I63.9"	16	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Stroke, not specified as haemorrhage or infarction"	"I64"	364	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Cerebrovascular disease, unspecified"	"I67.9"	16	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	95	Not Applicable	Not Applicable
	"California"	"06"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	71	Not Applicable	Not Applicable
	"California"	"06"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	40	Not Applicable	Not Applicable
	"California"	"06"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Intracerebral haemorrhage, unspecified"	"I61.9"	111	Not Applicable	Not Applicable
	"California"	"06"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	67	Not Applicable	Not Applicable
	"California"	"06"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Cerebral infarction, unspecified"	"I63.9"	18	Not Applicable	Not Applicable
	"California"	"06"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Stroke, not specified as haemorrhage or infarction"	"I64"	385	Not Applicable	Not Applicable
	"California"	"06"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Cerebrovascular disease, unspecified"	"I67.9"	10	Not Applicable	Not Applicable
	"California"	"06"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	103	Not Applicable	Not Applicable
	"California"	"06"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	71	Not Applicable	Not Applicable
	"California"	"06"	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	34	Not Applicable	Not Applicable
